,max_value,skewness,F_ext,condition,stim_net,net_name,5HT2a Density
32,1.377075228474118,-0.1614769656384926,0.0,resta,0,Vis,0.17607175790132637
33,1.0067061484748452,-0.17718403962470178,0.0,resta,0,Vis,0.17607175790132637
34,1.8225783401664333,0.8285541259454551,0.0,resta,0,Vis,0.17607175790132637
35,1.5615169992884528,0.5752360721512213,0.0,resta,0,Vis,0.17607175790132637
36,1.377075228474118,0.23908509338135034,0.0,resta,0,Vis,0.17607175790132637
37,1.759649861753657,0.3843910502278237,0.0,resta,0,Vis,0.17607175790132637
38,1.7275150719670025,0.2797614318859974,0.0,resta,0,Vis,0.17607175790132637
39,1.230016698673253,0.4244728703165202,0.0,resta,0,Vis,0.17607175790132637
40,0.9605507721466908,-0.26658445378899115,0.0,resta,0,Vis,0.17607175790132637
41,1.913456248300517,0.355190280746067,0.0,resta,0,Vis,0.17607175790132637
42,1.6508757776750775,0.8560662116949398,0.0,resta,0,Vis,0.17607175790132637
43,1.7831748564833065,0.6589578783828864,0.0,resta,0,Vis,0.17607175790132637
44,1.1503908285637916,0.11880303067870625,0.0,resta,0,Vis,0.17607175790132637
45,1.9728026477778713,0.05625133877376022,0.0,resta,0,Vis,0.17607175790132637
46,1.5110028175306394,0.461783359269624,0.0,resta,0,Vis,0.17607175790132637
47,1.2718587552536649,0.5053858171714001,0.0,resta,0,Vis,0.17607175790132637
48,2.1227911774182564,0.3758326165071164,0.0,resta,0,Vis,0.17607175790132637
49,1.599092627060339,-0.11858135892846619,0.0,resta,0,Vis,0.17607175790132637
50,1.2399222582582254,-0.05231527658612925,0.0,resta,0,Vis,0.17607175790132637
51,1.5258561898807113,0.13524177508308197,0.0,resta,0,Vis,0.17607175790132637
52,1.4712275877843215,1.0226295601605235,0.0,resta,0,Vis,0.17607175790132637
53,1.2609927417109028,-0.014804455423203288,0.0,resta,0,Vis,0.17607175790132637
54,1.6800283614575766,0.21773584742746602,0.0,resta,0,Vis,0.17607175790132637
55,1.6640371372536964,0.07933870991615495,0.0,resta,0,Vis,0.17607175790132637
56,1.5617443542529381,0.5404180998939528,0.0,resta,0,Vis,0.17607175790132637
57,1.8618346817905513,0.5525852601779994,0.0,resta,0,Vis,0.17607175790132637
58,1.0835048241247431,-0.5467931033623572,0.0,resta,0,Vis,0.17607175790132637
59,1.4425464295081958,0.21314954976425504,0.0,resta,0,Vis,0.17607175790132637
60,1.3914771507141468,0.23541077861713472,0.0,resta,0,Vis,0.17607175790132637
61,1.7172447375649984,0.6656355479282611,0.0,resta,0,Vis,0.17607175790132637
62,1.567217455421578,0.39347182046978935,0.0,resta,0,Vis,0.17607175790132637
63,1.4909994879950816,0.12762469618878378,0.0,resta,0,Vis,0.17607175790132637
64,1.0636200503495168,0.19249292885485267,0.0,resta,0,Vis,0.17607175790132637
65,1.6622483975675402,0.4960202119835653,0.0,resta,0,Vis,0.17607175790132637
66,1.685344082162862,0.6116871099341005,0.0,resta,0,Vis,0.17607175790132637
67,1.738295705557039,0.5206021476856297,0.0,resta,0,Vis,0.17607175790132637
68,1.150132414007288,0.006482401784044108,0.0,resta,0,Vis,0.17607175790132637
69,1.1568148686694362,-0.54182315093599,0.0,resta,0,Vis,0.17607175790132637
70,1.945454444832389,0.7270807188665379,0.0,resta,0,Vis,0.17607175790132637
71,1.7115492085614263,0.77621734028663,0.0,resta,0,Vis,0.17607175790132637
72,1.4694801970044071,0.7156521245015042,0.0,resta,0,Vis,0.17607175790132637
73,1.485395108053822,0.31076405732383905,0.0,resta,0,Vis,0.17607175790132637
74,2.093651573056656,1.5859709042742494,0.0,resta,0,Vis,0.17607175790132637
75,1.3098656950957435,0.5227978063987768,0.0,resta,0,Vis,0.17607175790132637
76,1.2404858759611046,-0.4787213670161413,0.0,resta,0,Vis,0.17607175790132637
77,1.6447594452795657,0.2568003761237027,0.0,resta,0,Vis,0.17607175790132637
78,1.8079969247193541,0.6684777241426318,0.0,resta,0,Vis,0.17607175790132637
79,1.0097455183834172,-0.046325061882094246,0.0,resta,0,Vis,0.17607175790132637
80,1.4869179023099082,0.1985057329265382,0.0,resta,0,Vis,0.17607175790132637
81,1.5107703431387074,0.5676645591487253,0.0,resta,0,Vis,0.17607175790132637
82,1.625588538012761,0.597272407543013,0.0,resta,0,Vis,0.17607175790132637
83,1.7660065947519312,0.5052798641866545,0.0,resta,0,Vis,0.17607175790132637
84,2.1226759754482165,0.49907041829269866,0.0,resta,0,Vis,0.17607175790132637
85,1.3750123451098861,0.046618879001166666,0.0,resta,0,Vis,0.17607175790132637
86,1.698114347788352,0.34017538661445323,0.0,resta,0,Vis,0.17607175790132637
87,1.6094358271372051,0.32163407184710036,0.0,resta,0,Vis,0.17607175790132637
88,1.4425464295081958,0.7096135233978949,0.0,resta,0,Vis,0.17607175790132637
89,1.7217001348234782,0.538439332758022,0.0,resta,0,Vis,0.17607175790132637
90,1.7955698239844997,1.0408573173893614,0.0,resta,0,Vis,0.17607175790132637
91,1.0694845703674307,0.49573401340047324,0.0,resta,0,Vis,0.17607175790132637
92,1.5126445949468674,0.30994756709871035,0.0,resta,0,Vis,0.17607175790132637
93,1.8344194788774455,0.8823539036913256,0.0,resta,0,Vis,0.17607175790132637
94,1.685344082162862,0.3119609747879566,0.0,resta,0,Vis,0.17607175790132637
95,2.083649427394472,1.189253492390758,0.0,resta,0,Vis,0.17607175790132637
96,1.7340777255444917,0.32699461107238825,0.0,resta,0,Vis,0.17607175790132637
97,2.1398501536270795,0.8549852758699367,0.0,resta,0,Vis,0.17607175790132637
98,2.1227911774182564,0.8642328520227203,0.0,resta,0,Vis,0.17607175790132637
99,1.667376777386566,1.0313301990737933,0.0,resta,0,Vis,0.17607175790132637
100,1.5107703431387074,0.5411291921196445,0.0,resta,0,Vis,0.17607175790132637
101,2.0059661072591606,0.48271173437152415,0.0,resta,0,Vis,0.17607175790132637
102,2.224636589795072,0.8751102846839077,0.0,resta,0,Vis,0.17607175790132637
103,1.6321217574547946,0.8351190785563564,0.0,resta,0,Vis,0.17607175790132637
104,1.6526209404421257,0.4456487448500454,0.0,resta,0,Vis,0.17607175790132637
105,2.093651573056656,0.29409290921358966,0.0,resta,0,Vis,0.17607175790132637
106,1.1076683302792496,0.3090955294787608,0.0,resta,0,Vis,0.17607175790132637
107,2.224636589795072,1.311299167861275,0.0,resta,0,Vis,0.17607175790132637
108,1.945454444832389,0.4938226878496892,0.0,resta,0,Vis,0.17607175790132637
109,1.814174489122519,1.1945917948162772,0.0,resta,0,Vis,0.17607175790132637
110,2.0499487659067777,1.3025506360272534,0.0,resta,0,Vis,0.17607175790132637
111,1.1903220521807034,0.18033429866859813,0.0,resta,0,Vis,0.17607175790132637
112,1.4993855052465899,-0.359010338387021,0.0,resta,0,Vis,0.17607175790132637
113,1.7467298836989862,0.6706588876986609,0.0,resta,0,Vis,0.17607175790132637
114,1.1111292537914415,0.2524774527926571,0.0,resta,0,Vis,0.17607175790132637
115,1.9752263218996304,0.973773026846001,0.0,resta,0,Vis,0.17607175790132637
116,1.9728026477778713,0.7959162075259142,0.0,resta,0,Vis,0.17607175790132637
117,1.8414634784880686,0.0961784648916815,0.0,resta,0,Vis,0.17607175790132637
118,1.2243222747479907,0.24553595942134998,0.0,resta,0,Vis,0.17607175790132637
119,1.9070995153022428,0.489334595377768,0.0,resta,0,Vis,0.17607175790132637
120,1.8079969247193541,0.405594169063839,0.0,resta,0,Vis,0.17607175790132637
121,1.2913156754405553,0.33795920018706627,0.0,resta,0,Vis,0.17607175790132637
122,1.8552015705150289,0.6510130480797265,0.0,resta,0,Vis,0.17607175790132637
123,1.5213704252169344,0.102566655091927,0.0,resta,0,Vis,0.17607175790132637
124,1.4931902614957042,0.49847433168521466,0.0,resta,0,Vis,0.17607175790132637
125,1.4775669745674664,0.3058967972690903,0.0,resta,0,Vis,0.17607175790132637
126,2.2045829870962055,0.8000045081062725,0.0,resta,0,Vis,0.17607175790132637
127,1.2111395710225967,0.258597730335188,0.0,resta,0,Vis,0.17607175790132637
128,1.248477601375426,0.6752806691901495,0.0,resta,0,Vis,0.17607175790132637
129,1.5886523112382906,0.9518676430644182,0.0,resta,0,Vis,0.17607175790132637
130,1.1552362437232406,-0.02272564488946585,0.0,resta,0,Vis,0.17607175790132637
131,1.1939734488041642,-0.20618227817575369,0.0,resta,0,Vis,0.17607175790132637
132,1.6288758034991413,0.03125508685390435,0.0,resta,0,Vis,0.17607175790132637
133,2.3938003055500787,1.0761639927963804,0.0,resta,0,Vis,0.17607175790132637
134,1.5308961073289051,0.7472434732283816,0.0,resta,0,Vis,0.17607175790132637
135,1.4350267240266383,0.02868298238998135,0.0,resta,0,Vis,0.17607175790132637
136,1.5965279142834616,0.44010621438125014,0.0,resta,0,Vis,0.17607175790132637
137,1.3470685410167287,0.5292778176408561,0.0,resta,0,Vis,0.17607175790132637
138,1.8036389320228645,0.49540526591860223,0.0,resta,0,Vis,0.17607175790132637
139,1.3720501970331083,-0.31064432471009007,0.0,resta,0,Vis,0.17607175790132637
140,1.2839894029168424,0.27029953017917785,0.0,resta,0,Vis,0.17607175790132637
141,2.024684519745274,0.8919618819963622,0.0,resta,0,Vis,0.17607175790132637
142,1.5315037865051568,0.5196842927606464,0.0,resta,0,Vis,0.17607175790132637
143,1.4872083701299188,0.08191845773020319,0.0,resta,0,Vis,0.17607175790132637
144,1.6787559274019455,0.34162006913339177,0.0,resta,0,Vis,0.17607175790132637
145,2.2275269636557677,1.5090284557375586,0.0,resta,0,Vis,0.17607175790132637
146,1.3221390363408685,0.4611324056467843,0.0,resta,0,Vis,0.17607175790132637
147,1.2695347356086175,-0.22338648430151195,0.0,resta,0,Vis,0.17607175790132637
148,1.2798810702958534,-0.13961984431794913,0.0,resta,0,Vis,0.17607175790132637
149,1.306162634205743,0.08589877377922321,0.0,resta,0,Vis,0.17607175790132637
150,1.8343191222712882,0.37488734804246815,0.0,resta,0,Vis,0.17607175790132637
151,1.7376389849746876,0.5989654243590228,0.0,resta,0,Vis,0.17607175790132637
152,1.7557606591316366,0.586720263024689,0.0,resta,0,Vis,0.17607175790132637
153,1.3800014053640572,0.49764491181545606,0.0,resta,0,Vis,0.17607175790132637
154,2.2553167800434957,0.753416693430655,0.0,resta,0,Vis,0.17607175790132637
155,0.9630500745381075,0.2857805183747373,0.0,resta,0,Vis,0.17607175790132637
156,0.9101918629235152,0.19198027601415746,0.0,resta,0,Vis,0.17607175790132637
157,1.544198784112857,0.3403215210557338,0.0,resta,0,Vis,0.17607175790132637
158,1.5757557272692488,0.15977926423586078,0.0,resta,0,Vis,0.17607175790132637
159,1.4937976522062697,0.26706040821018584,0.0,resta,0,Vis,0.17607175790132637
160,2.213943547695602,1.0263008403137255,0.0,resta,0,Vis,0.17607175790132637
161,1.294345815968737,0.4635017392003051,0.0,resta,0,Vis,0.17607175790132637
162,1.9928657975399868,0.3815755662015908,0.0,resta,0,Vis,0.17607175790132637
163,1.8780528212703338,0.42653023058572676,0.0,resta,0,Vis,0.17607175790132637
164,1.4392605902611313,0.10540688615664277,0.0,resta,0,Vis,0.17607175790132637
165,1.8532475112042257,0.8932120902687991,0.0,resta,0,Vis,0.17607175790132637
166,1.248477601375426,0.12111463492791479,0.0,resta,0,Vis,0.17607175790132637
167,1.1422669978692235,0.21840204048942788,0.0,resta,0,Vis,0.17607175790132637
168,1.231338367517149,0.054982664889816235,0.0,resta,0,Vis,0.17607175790132637
169,1.5617443542529381,0.4374194442277976,0.0,resta,0,Vis,0.17607175790132637
170,1.7896900017271098,0.049901943296267515,0.0,resta,0,Vis,0.17607175790132637
171,1.5615169992884528,0.7013017825488982,0.0,resta,0,Vis,0.17607175790132637
172,1.2621260832542018,0.3029009592371519,0.0,resta,0,Vis,0.17607175790132637
173,1.0057854932253751,0.17615413586882883,0.0,resta,0,Vis,0.17607175790132637
174,1.142105722715349,0.03327065703170727,0.0,resta,0,Vis,0.17607175790132637
175,2.002020401743011,0.6968241021604995,0.0,resta,0,Vis,0.17607175790132637
176,1.9502938623659578,0.8361839661186409,0.0,resta,0,Vis,0.17607175790132637
177,0.9390502171795918,-0.27326374799525877,0.0,resta,0,Vis,0.17607175790132637
178,2.3938003055500787,0.6653063031706611,0.0,resta,0,Vis,0.17607175790132637
179,1.006893285774172,0.2235933140807468,0.0,resta,0,Vis,0.17607175790132637
180,1.4109542660569614,0.038568278413758844,0.0,resta,0,Vis,0.17607175790132637
181,1.0300827794520366,-0.09256124568851398,0.0,resta,0,Vis,0.17607175790132637
182,1.8194981022418757,0.9215848617170654,0.0,resta,0,Vis,0.17607175790132637
183,1.5391587864782248,0.6541729786077856,0.0,resta,0,Vis,0.17607175790132637
184,1.534012189023091,0.19649970952093646,0.0,resta,0,Vis,0.17607175790132637
185,2.224636589795072,0.6810007612156187,0.0,resta,0,Vis,0.17607175790132637
186,1.8658500122263963,1.521119105888261,0.0,resta,0,Vis,0.17607175790132637
187,1.8710641822743512,0.5532413141445205,0.0,resta,0,Vis,0.17607175790132637
188,1.5749207603982764,-0.3037232560746281,0.0,resta,0,Vis,0.17607175790132637
189,1.711599197983054,0.772410449547859,0.0,resta,0,Vis,0.17607175790132637
190,1.4361590473573946,0.3859204436001589,0.0,resta,0,Vis,0.17607175790132637
191,1.0686677681617638,-0.14037794998710829,0.0,resta,0,Vis,0.17607175790132637
192,1.6194718908430241,0.8008475299302575,0.0,resta,0,Vis,0.17607175790132637
193,1.5126445949468674,0.6322961717336358,0.0,resta,0,Vis,0.17607175790132637
194,1.64047555107585,0.4979759083139122,0.0,resta,0,Vis,0.17607175790132637
195,1.5852444741487552,0.3028428755225125,0.0,resta,0,Vis,0.17607175790132637
196,2.005595928937352,0.04206493733425426,0.0,resta,0,Vis,0.17607175790132637
197,1.816034151915545,0.4421691847706518,0.0,resta,0,Vis,0.17607175790132637
198,1.1160453979016183,0.10104306134530942,0.0,resta,0,Vis,0.17607175790132637
199,1.7153593130583782,0.6562452214207439,0.0,resta,0,Vis,0.17607175790132637
0,1.2656628164606332,0.3454844346813141,0.0,resta,1,ES,0.17308448567305637
1,1.9105549101450272,0.7166410955588596,0.0,resta,1,ES,0.17308448567305637
2,1.2547753486445816,0.31722821890138747,0.0,resta,1,ES,0.17308448567305637
3,1.5993774610996074,0.8508447598013459,0.0,resta,1,ES,0.17308448567305637
4,1.2306306160885645,-0.18137106244822634,0.0,resta,1,ES,0.17308448567305637
5,0.7918561328454723,0.16067498802791394,0.0,resta,1,ES,0.17308448567305637
6,1.4483090819750646,0.8781089379326468,0.0,resta,1,ES,0.17308448567305637
7,1.3431087562751478,0.284335653177746,0.0,resta,1,ES,0.17308448567305637
8,1.3377380840941013,0.4371855705950324,0.0,resta,1,ES,0.17308448567305637
9,1.5490216725422943,1.1262479417423388,0.0,resta,1,ES,0.17308448567305637
10,1.537343281329453,1.0056207047360595,0.0,resta,1,ES,0.17308448567305637
11,1.1447524377977125,0.2270982420707002,0.0,resta,1,ES,0.17308448567305637
12,1.5814855888850132,1.1960845811919487,0.0,resta,1,ES,0.17308448567305637
13,1.76061778186048,0.8066406938649598,0.0,resta,1,ES,0.17308448567305637
14,1.4535751000802668,0.5179691472748164,0.0,resta,1,ES,0.17308448567305637
15,1.2268671225288925,0.37912943239149366,0.0,resta,1,ES,0.17308448567305637
16,1.3207554581910104,0.8562134445134513,0.0,resta,1,ES,0.17308448567305637
17,1.5738877202609913,0.909855338277196,0.0,resta,1,ES,0.17308448567305637
18,1.4520073311860433,0.34607360841958673,0.0,resta,1,ES,0.17308448567305637
19,1.787534607477038,1.1569422922342518,0.0,resta,1,ES,0.17308448567305637
20,1.676107356593733,0.8096790732757425,0.0,resta,1,ES,0.17308448567305637
21,1.322651258676197,0.18640200897681233,0.0,resta,1,ES,0.17308448567305637
22,1.111741431315178,0.13297091295496846,0.0,resta,1,ES,0.17308448567305637
23,1.574104309635967,1.0865383013992906,0.0,resta,1,ES,0.17308448567305637
24,1.2259045820576897,0.8317858684288755,0.0,resta,1,ES,0.17308448567305637
25,1.2134717513110485,0.4122870238738334,0.0,resta,1,ES,0.17308448567305637
26,1.2491666623938906,0.34001002822316356,0.0,resta,1,ES,0.17308448567305637
27,1.5463166782007887,0.582589597082236,0.0,resta,1,ES,0.17308448567305637
28,1.3585564183089032,0.6359617017072569,0.0,resta,1,ES,0.17308448567305637
29,1.4538700528462796,0.5122618405716836,0.0,resta,1,ES,0.17308448567305637
30,1.5192570491932296,0.48425711978020197,0.0,resta,1,ES,0.17308448567305637
31,1.4785694876541429,1.0016965697876523,0.0,resta,1,ES,0.17308448567305637
32,1.2631054236983397,0.7294112102784663,0.0,resta,1,ES,0.17308448567305637
33,1.5807353931897434,0.5776373762055412,0.0,resta,1,ES,0.17308448567305637
34,1.458363297547005,0.3927321045592082,0.0,resta,1,ES,0.17308448567305637
35,1.660187461516169,1.0929402214493216,0.0,resta,1,ES,0.17308448567305637
36,1.5024110565976978,0.6982960196927548,0.0,resta,1,ES,0.17308448567305637
37,1.5597253076196442,0.6849094562476247,0.0,resta,1,ES,0.17308448567305637
38,1.4957125261474646,0.51933224283106,0.0,resta,1,ES,0.17308448567305637
39,1.2277630050131307,0.37433538388165477,0.0,resta,1,ES,0.17308448567305637
40,1.6130274716230841,1.1554807775126468,0.0,resta,1,ES,0.17308448567305637
41,1.5150764982694631,0.6119656157264128,0.0,resta,1,ES,0.17308448567305637
42,1.660187461516169,0.5285396110914297,0.0,resta,1,ES,0.17308448567305637
43,0.9511578626794279,0.15577181325422204,0.0,resta,1,ES,0.17308448567305637
44,1.4771923908038436,1.3203060602321723,0.0,resta,1,ES,0.17308448567305637
45,1.7137772212589655,0.7007458492131237,0.0,resta,1,ES,0.17308448567305637
46,1.1580132592930892,0.5148960514521138,0.0,resta,1,ES,0.17308448567305637
47,1.344504930055897,0.9162913264996729,0.0,resta,1,ES,0.17308448567305637
48,1.5727559952308652,1.1433483861733824,0.0,resta,1,ES,0.17308448567305637
49,1.6798311099742969,0.7319310788757778,0.0,resta,1,ES,0.17308448567305637
50,1.1936620226367003,0.4595282724093938,0.0,resta,1,ES,0.17308448567305637
51,1.4697586622621772,1.3317391537222347,0.0,resta,1,ES,0.17308448567305637
52,1.1167032144117282,0.7121347696477748,0.0,resta,1,ES,0.17308448567305637
53,1.0937759547331782,0.3787489046646847,0.0,resta,1,ES,0.17308448567305637
54,1.3912019260473287,0.7141331386255976,0.0,resta,1,ES,0.17308448567305637
55,1.3400931240861575,0.83982499423869,0.0,resta,1,ES,0.17308448567305637
56,1.2171255033293056,0.4088217365613992,0.0,resta,1,ES,0.17308448567305637
57,1.3725258413175365,0.8520100861174491,0.0,resta,1,ES,0.17308448567305637
58,1.1547779712659212,0.5321537604886956,0.0,resta,1,ES,0.17308448567305637
59,1.74999488540707,1.1017652514272254,0.0,resta,1,ES,0.17308448567305637
60,1.2148610305850251,0.26864893822068253,0.0,resta,1,ES,0.17308448567305637
61,1.1024614197186837,0.4181463310338492,0.0,resta,1,ES,0.17308448567305637
62,1.8440397705529288,1.1584116543002119,0.0,resta,1,ES,0.17308448567305637
63,1.1236163816811915,0.04358340416704171,0.0,resta,1,ES,0.17308448567305637
64,1.6235643716492676,0.6084663748195793,0.0,resta,1,ES,0.17308448567305637
65,1.4678578270945244,1.5958707581591847,0.0,resta,1,ES,0.17308448567305637
66,0.951766127347991,0.46278004989983823,0.0,resta,1,ES,0.17308448567305637
67,1.3038238404028808,0.7808925313478928,0.0,resta,1,ES,0.17308448567305637
68,1.3919471310950098,0.5615968371954568,0.0,resta,1,ES,0.17308448567305637
69,1.2790951680066818,0.48622512730298123,0.0,resta,1,ES,0.17308448567305637
70,1.4795031040694189,0.7250439857292078,0.0,resta,1,ES,0.17308448567305637
71,1.500737542623803,0.7950605709556539,0.0,resta,1,ES,0.17308448567305637
72,1.1221884393888295,0.3613284951462531,0.0,resta,1,ES,0.17308448567305637
73,1.4629347384886602,0.1700311073871594,0.0,resta,1,ES,0.17308448567305637
74,1.5192570491932296,0.679020002121997,0.0,resta,1,ES,0.17308448567305637
75,1.8582895173964213,1.0079758090083222,0.0,resta,1,ES,0.17308448567305637
76,1.2779958531764068,0.5187121016518731,0.0,resta,1,ES,0.17308448567305637
77,1.5945683781996527,1.0553382119216284,0.0,resta,1,ES,0.17308448567305637
78,1.91022709946784,0.976518351924085,0.0,resta,1,ES,0.17308448567305637
79,1.6621508250830788,0.934190478613113,0.0,resta,1,ES,0.17308448567305637
80,1.2227415969207978,0.5972675562483002,0.0,resta,1,ES,0.17308448567305637
81,1.2492691337620334,0.3741107392434567,0.0,resta,1,ES,0.17308448567305637
82,1.8480842492579108,1.5346927324526365,0.0,resta,1,ES,0.17308448567305637
83,1.6789448067417778,1.4494560194345085,0.0,resta,1,ES,0.17308448567305637
84,1.1462313290768087,0.2635178724391589,0.0,resta,1,ES,0.17308448567305637
85,1.3447941707439584,0.7946752263630418,0.0,resta,1,ES,0.17308448567305637
86,1.1983855843158309,0.5358322510620707,0.0,resta,1,ES,0.17308448567305637
87,1.5851505629832223,1.2391325620557123,0.0,resta,1,ES,0.17308448567305637
88,1.6341236443999305,0.6630728495976119,0.0,resta,1,ES,0.17308448567305637
89,1.1781720006949867,0.3058815713241642,0.0,resta,1,ES,0.17308448567305637
90,1.214086897056425,0.29115008037369083,0.0,resta,1,ES,0.17308448567305637
91,1.9775051887981183,0.9207056698278451,0.0,resta,1,ES,0.17308448567305637
92,1.5307451321890435,0.5287581202107317,0.0,resta,1,ES,0.17308448567305637
93,1.4424597516668012,0.64788425501476,0.0,resta,1,ES,0.17308448567305637
94,1.285809196324145,0.5904109349807886,0.0,resta,1,ES,0.17308448567305637
95,1.5761786360016175,0.4530848547694897,0.0,resta,1,ES,0.17308448567305637
96,1.13150561542953,0.08417438957057458,0.0,resta,1,ES,0.17308448567305637
97,1.5092913831465393,0.8088258031412217,0.0,resta,1,ES,0.17308448567305637
98,1.194454786665021,0.15255777198582984,0.0,resta,1,ES,0.17308448567305637
99,1.949413361045613,1.2811542020350957,0.0,resta,1,ES,0.17308448567305637
100,1.4979213505234925,0.5637296809032258,0.0,resta,1,ES,0.17308448567305637
101,1.4803349222168871,0.4674415177469249,0.0,resta,1,ES,0.17308448567305637
102,1.6442618103182998,0.6490152677263274,0.0,resta,1,ES,0.17308448567305637
103,1.4397458028134793,0.896685489707326,0.0,resta,1,ES,0.17308448567305637
104,1.144039724289642,0.45115132383673046,0.0,resta,1,ES,0.17308448567305637
105,1.0900618439902174,0.5397717450844339,0.0,resta,1,ES,0.17308448567305637
106,1.6722056158364074,1.267807902637718,0.0,resta,1,ES,0.17308448567305637
107,1.0963099366032472,0.2171310866614612,0.0,resta,1,ES,0.17308448567305637
108,0.9832539125432297,0.04197133872835017,0.0,resta,1,ES,0.17308448567305637
109,1.9821016540007586,1.0142134846434925,0.0,resta,1,ES,0.17308448567305637
110,1.5334168241007464,0.972459828851084,0.0,resta,1,ES,0.17308448567305637
111,1.0198454717938505,0.6587272427223908,0.0,resta,1,ES,0.17308448567305637
112,1.865936564243954,0.9881543948880324,0.0,resta,1,ES,0.17308448567305637
113,1.458065097748282,1.3638953393414601,0.0,resta,1,ES,0.17308448567305637
114,1.341580963814458,0.20173569193650004,0.0,resta,1,ES,0.17308448567305637
115,1.2492691337620334,0.3939221623406473,0.0,resta,1,ES,0.17308448567305637
116,1.2601711978477657,0.650074678758384,0.0,resta,1,ES,0.17308448567305637
117,1.214086897056425,0.2878057776114398,0.0,resta,1,ES,0.17308448567305637
118,0.9974130473074739,0.19430239296888696,0.0,resta,1,ES,0.17308448567305637
119,1.1188772375936036,0.49446285413371355,0.0,resta,1,ES,0.17308448567305637
120,1.2418123983412046,0.42312664201079,0.0,resta,1,ES,0.17308448567305637
121,1.6068749159694091,0.7982614186598043,0.0,resta,1,ES,0.17308448567305637
122,1.6331935354745157,1.0130584720830278,0.0,resta,1,ES,0.17308448567305637
123,1.7881559093493178,1.0490669734298734,0.0,resta,1,ES,0.17308448567305637
124,1.4642875633809453,0.7962234362814364,0.0,resta,1,ES,0.17308448567305637
125,1.2418123983412046,0.5188625553614781,0.0,resta,1,ES,0.17308448567305637
126,1.660187461516169,1.3839186985280796,0.0,resta,1,ES,0.17308448567305637
127,1.7456276218847377,0.7496437897575758,0.0,resta,1,ES,0.17308448567305637
128,1.3796675967962573,0.882090640132793,0.0,resta,1,ES,0.17308448567305637
129,1.0905534381908295,0.3097255893777015,0.0,resta,1,ES,0.17308448567305637
130,1.2710339715028576,0.636318383858226,0.0,resta,1,ES,0.17308448567305637
131,1.2750796215072442,0.33387209170666465,0.0,resta,1,ES,0.17308448567305637
132,1.2426192013085775,0.5333508385341177,0.0,resta,1,ES,0.17308448567305637
133,1.157827616756773,0.30366955142415225,0.0,resta,1,ES,0.17308448567305637
134,1.0459503604388014,0.5381458745707333,0.0,resta,1,ES,0.17308448567305637
135,1.9002032162365114,1.0133811956796916,0.0,resta,1,ES,0.17308448567305637
136,1.6987280891412178,1.3439236428862684,0.0,resta,1,ES,0.17308448567305637
